1.292,0.7160915783573896,41,12.012018030052594,62027.984,167.84992742490593,1.52,1.1726467505631974,1.56,0.5436748378555597,25,0.0,100000,0.0,63,0
1.292,0.7160915783573896,41,12.012018030052594,62030.232,166.56612884109552,1.532,1.1723795868157758,1.564,0.5432166578349725,25,0.0,100000,0.0,63,0
1.296,0.71162464723632,41,12.012018030052594,62033.7,157.1332601513223,1.544,1.171989007171879,1.568,0.5427284927728319,25,0.0,100000,0.0,63,0
1.296,0.71162464723632,41,12.012018030052594,62034.968,155.79205252682848,1.56,1.1781136648171584,1.568,0.5427284927728319,25,0.0,100000,0.0,63,0
1.296,0.71162464723632,41,12.012018030052594,62036.008,154.8678149144797,1.572,1.1774385104043152,1.572,0.5422102616803613,25,0.0,100000,0.0,63,0
1.308,0.7316263448193586,41,12.012018030052594,62038.204,155.0157213946962,1.588,1.1831548595542118,1.572,0.5422102616803613,25,0.0,100000,0.0,63,0
1.312,0.7326685559319478,41,12.012018030052594,62039.584,154.25057505116297,1.604,1.1886275032008395,1.572,0.5422102616803613,25,0.0,100000,0.0,63,0
1.316,0.7281930102939493,41,12.012018030052594,62042.036,149.10030956793153,1.62,1.1938597927810775,1.572,0.5422102616803613,25,0.0,100000,0.0,63,0
1.32,0.7291960694014485,41,12.012018030052594,62040.6,146.52346057199156,1.636,1.1988548753073462,1.572,0.5422102616803613,25,0.0,100000,0.0,63,0
1.321285140562249,0.7303810007593586,41.048,12.011921933523967,62041.530120481926,146.07717282225684,1.6613545816733069,1.2103142392655406,1.5697211155378485,0.5423278730734301,25,0.0,100000,0.0,63,0
1.32,0.7291960694014485,41,12.012018030052594,62042.348,145.0700803364889,1.668,1.2081450483411855,1.572,0.5422102616803613,25,0.0,100000,0.0,63,0
1.32,0.7291960694014485,41,12.012018030052594,62043.196,144.37133341368911,1.68,1.2064085902989037,1.576,0.5416618782611952,25,0.0,100000,0.0,63,0
1.336,0.7651442890935867,41,12.012018030052594,62043.072,144.03776702419844,1.696,1.2105559809990325,1.576,0.5416618782611952,25,0.0,100000,0.0,63,0
1.336,0.7651442890935867,41,12.012018030052594,62043.888,143.38513396642722,1.708,1.2085438813932294,1.58,0.5410832508379366,25,0.0,100000,0.0,63,0
1.336,0.7651442890935867,41,12.012018030052594,62044.696,142.742710882343,1.724,1.2123130005262583,1.58,0.5410832508379366,25,0.0,100000,0.0,63,0
1.34,0.7607331065740146,41,12.012018030052594,62047.488,139.06033569589647,1.736,1.2100250586538615,1.584,0.5404742822736311,25,0.0,100000,0.0,63,0
1.34,0.7607331065740146,41,12.012018030052594,62048.284,138.39560947837748,1.752,1.2134189475068677,1.584,0.5404742822736311,25,0.0,100000,0.0,63,0
1.342629482071713,0.7603521935046487,40.952,12.011921933523967,62048.59362549801,138.20562289285914,1.7751004016064258,1.213840915484676,1.5863453815261044,0.5402865663506607,25,0.0,100000,0.0,63,0
1.352,0.7684125398022218,41,12.012018030052594,62050.924,137.66094714724983,1.784,1.219546297887359,1.584,0.5404742822736311,25,0.0,100000,0.0,63,0
1.352,0.7684125398022218,41,12.012018030052594,62051.656,137.07355068425403,1.796,1.216677944603063,1.588,0.5398348698879945,25,0.0,100000,0.0,63,0
1.352,0.7684125398022218,41,12.012018030052594,62052.368,136.50908944831488,1.808,1.2136836953876406,1.592,0.5391649053682211,25,0.0,100000,0.0,63,0
1.350597609561753,0.767195960256741,40.952,12.011921933523967,62052.29083665339,136.24128256771957,1.8313253012048192,1.2130268437224045,1.5943775100401607,0.5389361104111186,25,0.0,100000,0.0,63,0
1.356,0.7691752219672403,41,12.012018030052594,62054.164,135.43222902483197,1.84,1.218333841521933,1.592,0.5391649053682211,25,0.0,100000,0.0,63,0
1.356,0.7691752219672403,41,12.012018030052594,62054.848,134.88853384275848,1.856,1.2203363813039978,1.592,0.5391649053682211,25,0.0,100000,0.0,63,0
1.356,0.7691752219672403,41,12.012018030052594,62055.524,134.35065245565815,1.872,1.2221253460450703,1.592,0.5391649053682211,25,0.0,100000,0.0,63,0
1.36,0.7699162839798555,41,12.012018030052594,62056.572,133.8716823129567,1.888,1.2237016724400314,1.592,0.5391649053682211,25,0.0,100000,0.0,63,0
1.36,0.7699162839798555,41,12.012018030052594,62057.232,133.3489329830233,1.904,1.2250661813120047,1.592,0.5391649053682211,25,0.0,100000,0.0,63,0
1.364,0.7706357882114541,41,12.012018030052594,62058.26,132.88180725289365,1.92,1.2262195797781592,1.592,0.5391649053682211,25,0.0,100000,0.0,63,0
1.364,0.7706357882114541,41,12.012018030052594,62058.904,132.369503761646,1.936,1.2271624631006985,1.588,0.5398348698879945,25,0.0,100000,0.0,63,0
1.368,0.7713337949896741,41,12.012018030052594,62057.848,130.7607985665699,1.952,1.227895316234459,1.588,0.5398348698879945,25,0.0,100000,0.0,63,0
1.3694779116465863,0.7725325761179027,41.048,12.011921933523967,62058.58232931727,130.50662080363838,1.9760956175298805,1.2326501104614873,1.5896414342629481,0.5393813779843856,25,0.0,100000,0.0,63,0
1.38,0.77847549504499,41,12.012018030052594,62058.18,129.05250791517685,1.984,1.2287323274538358,1.588,0.5398348698879945,25,0.0,100000,0.0,63,0
1.38,0.77847549504499,41,12.012018030052594,62058.8,128.56445572983395,1.996,1.2337229385711472,1.592,0.5391649053682211,25,0.0,100000,0.0,63,0
1.3864541832669324,0.7836171111534193,40.952,12.011921933523967,62059.42629482072,128.69016102957028,2.0200803212851404,1.2425578431294364,1.5903614457831325,0.53962676569043,25,0.0,100000,0.0,63,0
